parmseq,zOutcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,selected_final,mlog10p
1, ztpmt ,1395,zLE8_TOTALSCOREinv,,0.04,0.00614316,27652,6.7031237,2.10E-11,0.03,0.05,0.05,0.00003418,1,2.74E-11,1,0,10.68208
1, zicam3 ,671,zLE8_TOTALSCOREinv,,0.04,0.00601106,28672,6.6969306,2.20E-11,0.03,0.05,0.05,0.00003418,1,2.86E-11,1,0,10.664
1, zcpa1 ,341,zLE8_TOTALSCOREinv,,0.04,0.00603681,28672,6.6880519,2.30E-11,0.03,0.05,0.05,0.00003418,1,3.03E-11,1,0,10.63768
1, zwnt9a ,1454,zLE8_TOTALSCOREinv,,-0.04,0.00583478,27806,-6.677668,2.50E-11,-0.05,-0.03,0.05,0.00003418,1,3.25E-11,1,0,10.6067
1, zcd84 ,244,zLE8_TOTALSCOREinv,,0.04,0.00607761,28258,6.6757255,2.50E-11,0.03,0.05,0.05,0.00003418,1,3.29E-11,1,0,10.60108
1, zstx16 ,1305,zLE8_TOTALSCOREinv,,0.04,0.00614802,27652,6.6695221,2.60E-11,0.03,0.05,0.05,0.00003418,1,3.43E-11,1,0,10.58257
1, zspink4 ,1279,zLE8_TOTALSCOREinv,,0.04,0.00598316,28258,6.6636329,2.70E-11,0.03,0.05,0.05,0.00003418,1,3.57E-11,1,0,10.56536
1, zmansc1 ,873,zLE8_TOTALSCOREinv,,-0.04,0.00602197,28386,-6.6391116,3.20E-11,-0.05,-0.03,0.05,0.00003418,1,4.21E-11,1,0,10.49313
1, zcrtam ,364,zLE8_TOTALSCOREinv,,0.04,0.00596428,28096,6.6364999,3.30E-11,0.03,0.05,0.05,0.00003418,1,4.28E-11,1,0,10.48537
1, zgpc5 ,616,zLE8_TOTALSCOREinv,,0.04,0.00602599,28096,6.6285971,3.50E-11,0.03,0.05,0.05,0.00003418,1,4.51E-11,1,0,10.46215
1, zdsg4 ,451,zLE8_TOTALSCOREinv,,-0.04,0.00599244,28112,-6.6105669,3.90E-11,-0.05,-0.03,0.05,0.00003418,1,5.09E-11,1,0,10.40927
1, zmrpl46 ,927,zLE8_TOTALSCOREinv,,0.04,0.00614922,27666,6.6047863,4.10E-11,0.03,0.05,0.05,0.00003418,1,5.29E-11,1,0,10.39222
1, zgrk5 ,621,zLE8_TOTALSCOREinv,,0.04,0.00613445,27812,6.5718313,5.10E-11,0.03,0.05,0.05,0.00003418,1,6.59E-11,1,0,10.29603
1, zhpgds ,656,zLE8_TOTALSCOREinv,,-0.04,0.00612781,27652,-6.5718417,5.10E-11,-0.05,-0.03,0.05,0.00003418,1,6.59E-11,1,0,10.29602
1, zubac1 ,1416,zLE8_TOTALSCOREinv,,0.04,0.00602998,28196,6.5707797,5.10E-11,0.03,0.05,0.05,0.00003418,1,6.63E-11,1,0,10.29307
1, zclec14a ,301,zLE8_TOTALSCOREinv,,0.04,0.00589089,28335,6.5398306,6.30E-11,0.03,0.05,0.05,0.00003418,1,8.15E-11,1,0,10.20317
1, zfabp2 ,507,zLE8_TOTALSCOREinv,,0.04,0.00606582,28318,6.5361583,6.40E-11,0.03,0.05,0.05,0.00003418,1,8.34E-11,1,0,10.19252
1, zitm2a ,773,zLE8_TOTALSCOREinv,,-0.04,0.00606756,28258,-6.5350265,6.50E-11,-0.05,-0.03,0.05,0.00003418,1,8.40E-11,1,0,10.18923
1, zceacam3 ,269,zLE8_TOTALSCOREinv,,0.04,0.0061476,27652,6.5107965,7.60E-11,0.03,0.05,0.05,0.00003418,1,9.86E-11,1,0,10.11899
1, zentpd2 ,480,zLE8_TOTALSCOREinv,,0.04,0.00614486,27652,6.5095821,7.70E-11,0.03,0.05,0.05,0.00003418,1,9.93E-11,1,0,10.11549
1, ztnc ,1364,zLE8_TOTALSCOREinv,,-0.04,0.00601582,28451,-6.5092577,7.70E-11,-0.05,-0.03,0.05,0.00003418,1,9.94E-11,1,0,10.11476
1, ztfrc ,1338,zLE8_TOTALSCOREinv,,0.04,0.00599419,28440,6.4958961,8.40E-11,0.03,0.05,0.05,0.00003418,1,1.09E-10,1,0,10.07622
1, zfcgr3b ,523,zLE8_TOTALSCOREinv,,0.04,0.00600952,28367,6.4928644,8.60E-11,0.03,0.05,0.05,0.00003418,1,1.11E-10,1,0,10.06747
1, zimpa1 ,748,zLE8_TOTALSCOREinv,,0.04,0.0060938,28096,6.4630174,1.00E-10,0.03,0.05,0.05,0.00003418,1,1.35E-10,1,0,9.981647
1, zrad23b ,1144,zLE8_TOTALSCOREinv,,0.04,0.00614806,27652,6.4524295,1.10E-10,0.03,0.05,0.05,0.00003418,1,1.44E-10,1,0,9.951204
1, zepo ,490,zLE8_TOTALSCOREinv,,0.04,0.00605535,28258,6.4213558,1.40E-10,0.03,0.05,0.05,0.00003418,1,1.77E-10,1,0,9.862615
1, zil1rl1 ,724,zLE8_TOTALSCOREinv,,0.04,0.00566701,28593,6.3996685,1.60E-10,0.03,0.05,0.05,0.00003418,1,2.04E-10,1,0,9.801
1, zkrt19 ,802,zLE8_TOTALSCOREinv,,0.04,0.00600309,28209,6.3996878,1.60E-10,0.03,0.05,0.05,0.00003418,1,2.04E-10,1,0,9.800963
1, zfcrl2 ,526,zLE8_TOTALSCOREinv,,0.04,0.00602642,28509,6.3762514,1.80E-10,0.03,0.05,0.05,0.00003418,1,2.37E-10,1,0,9.734588
1, zsiglec5 ,1237,zLE8_TOTALSCOREinv,,0.04,0.00601813,28335,6.346582,2.20E-10,0.03,0.05,0.05,0.00003418,1,2.87E-10,1,0,9.650763
1, zptprn2 ,1130,zLE8_TOTALSCOREinv,,-0.04,0.00606445,28017,-6.3190673,2.70E-10,-0.05,-0.03,0.05,0.00003418,1,3.43E-10,1,0,9.573323
1, zephb4 ,487,zLE8_TOTALSCOREinv,,0.04,0.00590644,28672,6.2957812,3.10E-10,0.03,0.05,0.05,0.00003418,1,3.98E-10,1,0,9.508243
1, zntf3 ,991,zLE8_TOTALSCOREinv,,-0.04,0.00605889,28258,-6.2871551,3.30E-10,-0.05,-0.03,0.05,0.00003418,1,4.20E-10,1,0,9.484048
1, zcpe ,344,zLE8_TOTALSCOREinv,,-0.04,0.00606312,28314,-6.2655552,3.80E-10,-0.05,-0.03,0.05,0.00003418,1,4.82E-10,1,0,9.423841
1, zptprf ,1128,zLE8_TOTALSCOREinv,,0.04,0.0059296,28672,6.2480434,4.20E-10,0.03,0.05,0.05,0.00003418,1,5.39E-10,1,0,9.375239
1, zapoh ,79,zLE8_TOTALSCOREinv,,0.04,0.00604748,28335,6.246675,4.30E-10,0.03,0.05,0.05,0.00003418,1,5.43E-10,1,0,9.371369
1, zpadi2 ,1015,zLE8_TOTALSCOREinv,,0.04,0.00612611,27806,6.2426809,4.40E-10,0.03,0.05,0.05,0.00003418,1,5.57E-10,1,0,9.36017
1, zrarres1 ,1146,zLE8_TOTALSCOREinv,,0.04,0.00612459,27652,6.2387077,4.50E-10,0.03,0.05,0.05,0.00003418,1,5.71E-10,1,0,9.349119
1, zpcdh1 ,1026,zLE8_TOTALSCOREinv,,0.04,0.00597482,28533,6.2366455,4.50E-10,0.03,0.05,0.05,0.00003418,1,5.78E-10,1,0,9.343596
1, zpsg1 ,1112,zLE8_TOTALSCOREinv,,-0.04,0.00601069,28096,-6.2185293,5.10E-10,-0.05,-0.03,0.05,0.00003418,1,6.48E-10,1,0,9.293369
1, zdars1 ,405,zLE8_TOTALSCOREinv,,0.04,0.00609965,28054,6.1918328,6.00E-10,0.03,0.05,0.05,0.00003418,1,7.67E-10,1,0,9.219735
1, zrangap1 ,1145,zLE8_TOTALSCOREinv,,-0.04,0.00614451,27652,-6.1915377,6.00E-10,-0.05,-0.03,0.05,0.00003418,1,7.68E-10,1,0,9.218837
1, zcd200r1 ,210,zLE8_TOTALSCOREinv,,0.04,0.00606565,28161,6.1707473,6.90E-10,0.03,0.05,0.05,0.00003418,1,8.75E-10,1,0,9.16182
1, zdcn ,409,zLE8_TOTALSCOREinv,,-0.04,0.00590977,27812,-6.1508019,7.80E-10,-0.05,-0.02,0.05,0.00003418,1,9.92E-10,1,0,9.107116
1, znaaa ,941,zLE8_TOTALSCOREinv,,-0.04,0.00611118,27945,-6.1387314,8.40E-10,-0.05,-0.03,0.05,0.00003418,1,1.07E-09,1,0,9.074163
1, zephb6 ,488,zLE8_TOTALSCOREinv,,0.04,0.00602868,28054,6.0583658,1.40E-09,0.02,0.05,0.05,0.00003418,1,1.76E-09,1,0,8.856172
1, zpth1r ,1123,zLE8_TOTALSCOREinv,,0.04,0.00606819,28258,6.0526662,1.40E-09,0.02,0.05,0.05,0.00003418,1,1.83E-09,1,0,8.840853
1, zeno1 ,475,zLE8_TOTALSCOREinv,,0.04,0.00606925,28290,6.0516308,1.50E-09,0.02,0.05,0.05,0.00003418,1,1.84E-09,1,0,8.83807
1, zsparcl1 ,1277,zLE8_TOTALSCOREinv,,-0.04,0.00600825,28352,-6.0483862,1.50E-09,-0.05,-0.02,0.05,0.00003418,1,1.87E-09,1,0,8.829347
1, ztgfbr3 ,1343,zLE8_TOTALSCOREinv,,-0.04,0.00601558,28672,-6.0269982,1.70E-09,-0.05,-0.02,0.05,0.00003418,1,2.13E-09,1,0,8.771934
1, zvat1 ,1425,zLE8_TOTALSCOREinv,,-0.04,0.00606943,28196,-6.0109026,1.90E-09,-0.05,-0.02,0.05,0.00003418,1,2.36E-09,1,0,8.728722
1, zadgrb3 ,25,zLE8_TOTALSCOREinv,,-0.04,0.00607051,28057,-5.999122,2.00E-09,-0.05,-0.02,0.05,0.00003418,1,2.53E-09,1,0,8.697203
1, zcx3cl1 ,387,zLE8_TOTALSCOREinv,,-0.04,0.00602944,28096,-5.9502973,2.70E-09,-0.05,-0.02,0.05,0.00003418,1,3.41E-09,1,0,8.567312
1, zpdgfrb ,1038,zLE8_TOTALSCOREinv,,0.04,0.00602968,28672,5.9448087,2.80E-09,0.02,0.05,0.05,0.00003418,1,3.52E-09,1,0,8.552876
1, zcela3a ,273,zLE8_TOTALSCOREinv,,-0.04,0.00600799,28621,-5.9041226,3.60E-09,-0.05,-0.02,0.05,0.00003418,1,4.51E-09,1,0,8.445482
1, zdkkl1 ,428,zLE8_TOTALSCOREinv,,-0.04,0.00597743,28196,-5.9039825,3.60E-09,-0.05,-0.02,0.05,0.00003418,1,4.51E-09,1,0,8.44504
1, zlpo ,844,zLE8_TOTALSCOREinv,,0.04,0.0060749,27431,5.8340123,5.50E-09,0.02,0.05,0.05,0.00003418,1,6.87E-09,1,0,8.261874
1, zstx6 ,1307,zLE8_TOTALSCOREinv,,0.04,0.00614678,27652,5.825254,5.80E-09,0.02,0.05,0.05,0.00003418,1,7.23E-09,1,0,8.239148
1, zitgb7 ,771,zLE8_TOTALSCOREinv,,0.04,0.00602622,28543,5.8241013,5.80E-09,0.02,0.05,0.05,0.00003418,1,7.27E-09,1,0,8.236303
1, zgzmb ,632,zLE8_TOTALSCOREinv,,0.03,0.0059914,28258,5.8121615,6.20E-09,0.02,0.05,0.05,0.00003418,1,7.80E-09,1,0,8.205279
1, zstxbp3 ,1309,zLE8_TOTALSCOREinv,,0.04,0.00615103,27652,5.8049094,6.50E-09,0.02,0.05,0.05,0.00003418,1,8.14E-09,1,0,8.186393
1, zdcbld2 ,408,zLE8_TOTALSCOREinv,,-0.03,0.00586557,28386,-5.772561,7.90E-09,-0.05,-0.02,0.05,0.00003418,1,9.86E-09,1,0,8.102988
1, zkrt5 ,803,zLE8_TOTALSCOREinv,,0.03,0.00586558,27666,5.7650505,8.30E-09,0.02,0.05,0.05,0.00003418,1,1.03E-08,1,0,8.083543
1, zgalnt3 ,576,zLE8_TOTALSCOREinv,,0.03,0.00612505,27806,5.7138785,1.10E-08,0.02,0.05,0.05,0.00003418,1,1.39E-08,1,0,7.952503
1, zsestd1 ,1221,zLE8_TOTALSCOREinv,,0.04,0.00614828,27666,5.71127,1.10E-08,0.02,0.05,0.05,0.00003418,1,1.41E-08,1,0,7.945829
1, zanxa10 ,69,zLE8_TOTALSCOREinv,,0.03,0.00605501,27666,5.7092399,1.10E-08,0.02,0.05,0.05,0.00003418,1,1.43E-08,1,0,7.940655
1, ztnfaip8 ,1366,zLE8_TOTALSCOREinv,,0.03,0.00614065,27806,5.650592,1.60E-08,0.02,0.05,0.05,0.00003418,1,2.01E-08,1,0,7.791938
1, zpcolce ,1028,zLE8_TOTALSCOREinv,,0.05,0.00966241,10597,5.6504632,1.60E-08,0.04,0.07,0.05,0.00003418,1,2.04E-08,1,0,7.784768
1, zentpd6 ,482,zLE8_TOTALSCOREinv,,0.03,0.00611409,27812,5.6275497,1.80E-08,0.02,0.05,0.05,0.00003418,1,2.29E-08,1,0,7.733897
1, zil17ra ,712,zLE8_TOTALSCOREinv,,0.03,0.00606094,28335,5.6141118,2.00E-08,0.02,0.05,0.05,0.00003418,1,2.48E-08,1,0,7.700227
1, zartn ,93,zLE8_TOTALSCOREinv,,0.03,0.00614162,27806,5.610211,2.00E-08,0.02,0.05,0.05,0.00003418,1,2.53E-08,1,0,7.690369
1, zdsg3 ,450,zLE8_TOTALSCOREinv,,0.03,0.00576204,28446,5.5978476,2.20E-08,0.02,0.04,0.05,0.00003418,1,2.71E-08,1,0,7.6595
1, ztst ,1409,zLE8_TOTALSCOREinv,,0.03,0.00615391,27614,5.5873836,2.30E-08,0.02,0.05,0.05,0.00003418,1,2.88E-08,1,0,7.633227
1, zil1rl2 ,725,zLE8_TOTALSCOREinv,,0.03,0.00587077,27806,5.5860892,2.30E-08,0.02,0.04,0.05,0.00003418,1,2.90E-08,1,0,7.630023
1, zmyoc ,938,zLE8_TOTALSCOREinv,,-0.03,0.00600501,28335,-5.5713311,2.60E-08,-0.05,-0.02,0.05,0.00003418,1,3.15E-08,1,0,7.593298
1, zfes ,532,zLE8_TOTALSCOREinv,,0.03,0.00614172,27652,5.5711449,2.60E-08,0.02,0.05,0.05,0.00003418,1,3.15E-08,1,0,7.592738
1, zl1cam ,806,zLE8_TOTALSCOREinv,,0.03,0.00598119,28386,5.5656297,2.60E-08,0.02,0.05,0.05,0.00003418,1,3.25E-08,1,0,7.579113
1, zuxs1 ,1421,zLE8_TOTALSCOREinv,,0.03,0.0060684,27652,5.561512,2.70E-08,0.02,0.05,0.05,0.00003418,1,3.33E-08,1,0,7.568769
1, zil1a ,719,zLE8_TOTALSCOREinv,,0.03,0.0061424,27806,5.5012291,3.80E-08,0.02,0.05,0.05,0.00003418,1,4.69E-08,1,0,7.419676
1, zfabp9 ,511,zLE8_TOTALSCOREinv,,-0.03,0.00601936,28258,-5.475259,4.40E-08,-0.04,-0.02,0.05,0.00003418,1,5.42E-08,1,0,7.355968
1, zptpn6 ,1127,zLE8_TOTALSCOREinv,,0.03,0.00606434,28404,5.472041,4.50E-08,0.02,0.05,0.05,0.00003418,1,5.52E-08,1,0,7.348105
1, zlyar ,864,zLE8_TOTALSCOREinv,,0.03,0.00615,27652,5.4498103,5.10E-08,0.02,0.05,0.05,0.00003418,1,6.25E-08,1,0,7.293675
1, znrp1 ,985,zLE8_TOTALSCOREinv,,-0.03,0.00598173,28482,-5.4347437,5.50E-08,-0.04,-0.02,0.05,0.00003418,1,6.79E-08,1,0,7.257078
1, zlair2 ,810,zLE8_TOTALSCOREinv,,0.03,0.00607214,28096,5.3700898,7.90E-08,0.02,0.04,0.05,0.00003418,1,9.73E-08,1,0,7.100608
1, zgdf2 ,584,zLE8_TOTALSCOREinv,,-0.03,0.00564087,28318,-5.3393177,9.40E-08,-0.04,-0.02,0.05,0.00003418,1,1.15E-07,1,0,7.026803
1, zclec4c ,305,zLE8_TOTALSCOREinv,,0.03,0.00602809,28258,5.308676,1.10E-07,0.02,0.04,0.05,0.00003418,1,1.36E-07,1,0,6.953672
1, zpdcd1 ,1030,zLE8_TOTALSCOREinv,,0.03,0.0059712,28501,5.3082391,1.10E-07,0.02,0.04,0.05,0.00003418,1,1.36E-07,1,0,6.95266
1, zcd33 ,225,zLE8_TOTALSCOREinv,,0.03,0.00605651,28386,5.2877654,1.20E-07,0.02,0.04,0.05,0.00003418,1,1.53E-07,1,0,6.904011
1, zmertk ,895,zLE8_TOTALSCOREinv,,0.03,0.0058421,28635,5.2588738,1.50E-07,0.02,0.04,0.05,0.00003418,1,1.78E-07,1,0,6.835706
1, zwas ,1446,zLE8_TOTALSCOREinv,,0.03,0.0061379,27806,5.2233631,1.80E-07,0.02,0.04,0.05,0.00003418,1,2.16E-07,1,0,6.752108
1, zprdx1 ,1093,zLE8_TOTALSCOREinv,,-0.03,0.00616423,27497,-5.2080631,1.90E-07,-0.04,-0.02,0.05,0.00003418,1,2.34E-07,1,0,6.716258
1, zsirpa ,1241,zLE8_TOTALSCOREinv,,0.03,0.00605368,28404,5.1882794,2.10E-07,0.02,0.04,0.05,0.00003418,1,2.60E-07,1,0,6.67019
1, zcpb1 ,343,zLE8_TOTALSCOREinv,,0.03,0.00602859,28672,5.185581,2.20E-07,0.02,0.04,0.05,0.00003418,1,2.64E-07,1,0,6.663933
1, zcomp ,336,zLE8_TOTALSCOREinv,,0.03,0.00600415,28038,5.113583,3.20E-07,0.02,0.04,0.05,0.00003418,1,3.87E-07,1,0,6.497324
1, zgbp2 ,579,zLE8_TOTALSCOREinv,,0.03,0.00613177,27806,5.0170242,5.30E-07,0.02,0.04,0.05,0.00003418,1,6.42E-07,1,0,6.277357
1, zrab6a ,1140,zLE8_TOTALSCOREinv,,-0.03,0.00592306,28258,-4.9672391,6.80E-07,-0.04,-0.02,0.05,0.00003418,1,8.29E-07,1,0,6.165524
1, zcst6 ,371,zLE8_TOTALSCOREinv,,-0.03,0.00589942,27557,-4.9638446,7.00E-07,-0.04,-0.02,0.05,0.00003418,1,8.43E-07,1,0,6.15787
1, zklk1 ,789,zLE8_TOTALSCOREinv,,-0.03,0.00610384,28012,-4.9421963,7.80E-07,-0.04,-0.02,0.05,0.00003418,1,9.42E-07,1,0,6.109619
1, zdpp10 ,440,zLE8_TOTALSCOREinv,,0.03,0.00595898,28258,4.9334496,8.10E-07,0.02,0.04,0.05,0.00003418,1,9.84E-07,1,0,6.090184
1, zcd160 ,204,zLE8_TOTALSCOREinv,,0.03,0.00598964,28635,4.9240484,8.50E-07,0.02,0.04,0.05,0.00003418,1,1.03E-06,1,0,6.06934
1, zctsf ,380,zLE8_TOTALSCOREinv,,-0.03,0.00597026,28386,-4.9179532,8.80E-07,-0.04,-0.02,0.05,0.00003418,1,1.06E-06,1,0,6.055803
1, znptn ,980,zLE8_TOTALSCOREinv,,-0.03,0.00612935,27652,-4.8960804,9.80E-07,-0.04,-0.02,0.05,0.00003418,1,1.19E-06,1,0,6.007367
1, zclec1a ,302,zLE8_TOTALSCOREinv,,0.03,0.00605663,27812,4.8519741,1.20E-06,0.02,0.04,0.05,0.00003418,1,1.48E-06,1,0,5.910449
1, zscarb1 ,1190,zLE8_TOTALSCOREinv,,0.03,0.00615278,27666,4.7883168,1.70E-06,0.02,0.04,0.05,0.00003418,1,2.04E-06,1,0,5.771971
1, zlypd8 ,868,zLE8_TOTALSCOREinv,,0.03,0.00611874,27652,4.7854379,1.70E-06,0.02,0.04,0.05,0.00003418,1,2.07E-06,1,0,5.765748
1, znt5c3a ,989,zLE8_TOTALSCOREinv,,0.03,0.00609364,28209,4.7515087,2.00E-06,0.02,0.04,0.05,0.00003418,1,2.44E-06,1,0,5.692722
1, zitgb5 ,769,zLE8_TOTALSCOREinv,,-0.03,0.00600502,28386,-4.7467911,2.10E-06,-0.04,-0.02,0.05,0.00003418,1,2.50E-06,1,0,5.682614
1, zklk11 ,791,zLE8_TOTALSCOREinv,,0.03,0.0060151,28113,4.7281745,2.30E-06,0.02,0.04,0.05,0.00003418,1,2.74E-06,1,0,5.642742
1, zdgkz ,423,zLE8_TOTALSCOREinv,,0.03,0.00614258,27806,4.7244069,2.30E-06,0.02,0.04,0.05,0.00003418,1,2.79E-06,1,0,5.634671
1, zitgb1bp1 ,766,zLE8_TOTALSCOREinv,,0.03,0.00615225,27652,4.7096588,2.50E-06,0.02,0.04,0.05,0.00003418,1,2.99E-06,1,0,5.603216
1, zitgb1 ,765,zLE8_TOTALSCOREinv,,-0.03,0.0059148,28316,-4.6498932,3.30E-06,-0.04,-0.02,0.05,0.00003418,1,4.00E-06,1,0,5.476768
1, zcnpy2 ,321,zLE8_TOTALSCOREinv,,0.03,0.00613599,27812,4.6405912,3.50E-06,0.02,0.04,0.05,0.00003418,1,4.18E-06,1,0,5.457178
1, zkir2dl3 ,783,zLE8_TOTALSCOREinv,,0.03,0.00610352,27652,4.6373665,3.50E-06,0.02,0.04,0.05,0.00003418,1,4.24E-06,1,0,5.450397
1, zmuc16 ,935,zLE8_TOTALSCOREinv,,0.03,0.00609121,28196,4.6059702,4.10E-06,0.02,0.04,0.05,0.00003418,1,4.93E-06,1,0,5.384744
1, zcntn2 ,325,zLE8_TOTALSCOREinv,,-0.03,0.0059296,28543,-4.590778,4.40E-06,-0.04,-0.02,0.05,0.00003418,1,5.30E-06,1,0,5.353127
1, zfgf19 ,534,zLE8_TOTALSCOREinv,,-0.03,0.00603932,28445,-4.5907242,4.40E-06,-0.04,-0.02,0.05,0.00003418,1,5.30E-06,1,0,5.35301
1, zgstp1 ,627,zLE8_TOTALSCOREinv,,-0.03,0.00617422,27472,-4.56063,5.10E-06,-0.04,-0.02,0.05,0.00003418,1,6.11E-06,1,0,5.290556
1, zrhoc ,1165,zLE8_TOTALSCOREinv,,0.03,0.00611087,27935,4.5577908,5.20E-06,0.02,0.04,0.05,0.00003418,1,6.19E-06,1,0,5.284721
1, zedar ,459,zLE8_TOTALSCOREinv,,0.03,0.00607437,28258,4.557397,5.20E-06,0.02,0.04,0.05,0.00003418,1,6.20E-06,1,0,5.283928
1, zcd93 ,246,zLE8_TOTALSCOREinv,,-0.03,0.00615363,27256,-4.5534211,5.30E-06,-0.04,-0.02,0.05,0.00003418,1,6.31E-06,1,0,5.275653
1, zbpifb1 ,130,zLE8_TOTALSCOREinv,,-0.03,0.00590099,28286,-4.5434352,5.60E-06,-0.04,-0.02,0.05,0.00003418,1,6.61E-06,1,0,5.255133
1, zitga6 ,762,zLE8_TOTALSCOREinv,,0.03,0.00607834,28258,4.4972316,6.90E-06,0.02,0.04,0.05,0.00003418,1,8.21E-06,1,0,5.16041
1, zkel ,781,zLE8_TOTALSCOREinv,,0.03,0.0059893,27666,4.4800432,7.50E-06,0.02,0.04,0.05,0.00003418,1,8.90E-06,1,0,5.125364
1, zly75 ,861,zLE8_TOTALSCOREinv,,0.03,0.00604224,28258,4.4779596,7.60E-06,0.02,0.04,0.05,0.00003418,1,8.98E-06,1,0,5.121164
1, zprtg ,1110,zLE8_TOTALSCOREinv,,-0.03,0.00602908,28543,-4.4509223,8.60E-06,-0.04,-0.02,0.05,0.00003418,1,0.00001018,1,0,5.066382
1, zncr1 ,952,zLE8_TOTALSCOREinv,,0.03,0.00600624,28219,4.4420621,8.90E-06,0.01,0.04,0.05,0.00003418,1,0.0000106,1,0,5.048472
1, zikzf2 ,695,zLE8_TOTALSCOREinv,,-0.03,0.00614586,27652,-4.4323837,9.40E-06,-0.04,-0.02,0.05,0.00003418,1,0.00001107,1,0,5.028932
1, zbst1 ,133,zLE8_TOTALSCOREinv,,0.03,0.00602011,28563,4.4183659,1.00E-05,0.01,0.04,0.05,0.00003418,1,0.00001181,1,0,5.000802
1, zndrg1 ,954,zLE8_TOTALSCOREinv,,0.03,0.00615276,27666,4.4172156,1.00E-05,0.02,0.04,0.05,0.00003418,1,0.00001186,1,0,4.998441
1, zcol9a1 ,334,zLE8_TOTALSCOREinv,,0.03,0.00597073,28258,4.391173,1.10E-05,0.01,0.04,0.05,0.00003418,1,0.00001336,1,0,4.946345
1, zslamf7 ,1250,zLE8_TOTALSCOREinv,,0.03,0.00602012,28258,4.3549878,1.30E-05,0.01,0.04,0.05,0.00003418,1,0.00001576,1,0,4.874381
1, zcdnf ,264,zLE8_TOTALSCOREinv,,0.03,0.00600854,28196,4.3464512,1.40E-05,0.01,0.04,0.05,0.00003418,1,0.00001637,1,0,4.85748
1, ztnfsf12 ,1386,zLE8_TOTALSCOREinv,,-0.03,0.00597699,28635,-4.3417036,1.40E-05,-0.04,-0.01,0.05,0.00003418,1,0.00001671,1,0,4.848118
1, zpvalb ,1134,zLE8_TOTALSCOREinv,,0.03,0.0060696,28419,4.277234,1.90E-05,0.01,0.04,0.05,0.00003418,1,0.00002234,1,0,4.721595
1, zgas6 ,578,zLE8_TOTALSCOREinv,,0.03,0.00592753,28507,4.274165,1.90E-05,0.01,0.04,0.05,0.00003418,1,0.00002264,1,0,4.71562
1, zncln ,951,zLE8_TOTALSCOREinv,,-0.03,0.00614168,27806,-4.2631567,2.00E-05,-0.04,-0.01,0.05,0.00003418,1,0.00002376,1,0,4.69417
1, zptprs ,1131,zLE8_TOTALSCOREinv,,-0.03,0.00601589,28672,-4.2546723,2.10E-05,-0.04,-0.01,0.05,0.00003418,1,0.00002466,1,0,4.677741
1, zpten ,1121,zLE8_TOTALSCOREinv,,0.03,0.00615196,27666,4.251019,2.10E-05,0.01,0.04,0.05,0.00003418,1,0.00002505,1,0,4.670608
1, zcxcl9 ,401,zLE8_TOTALSCOREinv,,0.02,0.00582255,28445,4.2415259,2.20E-05,0.01,0.04,0.05,0.00003418,1,0.00002611,1,0,4.652267
1, zfap ,515,zLE8_TOTALSCOREinv,,0.03,0.00602291,28672,4.2329032,2.30E-05,0.01,0.04,0.05,0.00003418,1,0.00002711,1,0,4.635616
1, zxpnpep2 ,1458,zLE8_TOTALSCOREinv,,0.02,0.00597085,28386,4.175368,3.00E-05,0.01,0.04,0.05,0.00003418,1,0.00003492,1,0,4.525213
1, zninj1 ,968,zLE8_TOTALSCOREinv,,0.03,0.00614317,27652,4.173632,3.00E-05,0.01,0.04,0.05,0.00003418,1,0.00003517,1,0,4.52187
1, zjun ,777,zLE8_TOTALSCOREinv,,0.03,0.00613868,27806,4.1605671,3.20E-05,0.01,0.04,0.05,0.00003418,1,0.00003721,1,0,4.497011
1, zkir3dl1 ,784,zLE8_TOTALSCOREinv,,0.03,0.00614391,27652,4.1343934,3.60E-05,0.01,0.04,0.05,0.00003418,0,0.00004168,0,0,4.447402
1, zcep164 ,274,zLE8_TOTALSCOREinv,,0.03,0.00614313,27806,4.0944142,4.20E-05,0.01,0.04,0.05,0.00003418,0,0.00004952,0,0,4.372191
1, zfosb ,559,zLE8_TOTALSCOREinv,,0.03,0.00615342,27666,4.0900296,4.30E-05,0.01,0.04,0.05,0.00003418,0,0.00005042,0,0,4.363976
1, zscp2 ,1200,zLE8_TOTALSCOREinv,,0.02,0.00613728,27652,4.0226896,5.80E-05,0.01,0.04,0.05,0.00003418,0,0.0000672,0,0,4.238898
1, zbambi ,114,zLE8_TOTALSCOREinv,,0.02,0.00607434,27652,3.9772451,7.00E-05,0.01,0.04,0.05,0.00003418,0,0.00008135,0,0,4.15555
1, zgbp4 ,580,zLE8_TOTALSCOREinv,,0.02,0.00614846,27666,3.9624945,7.40E-05,0.01,0.04,0.05,0.00003418,0,0.00008647,0,0,4.12868
1, zpcdh17 ,1027,zLE8_TOTALSCOREinv,,-0.02,0.00604617,28318,-3.9242141,8.70E-05,-0.04,-0.01,0.05,0.00003418,0,0.00010135,0,0,4.05939
1, zgalnt7 ,577,zLE8_TOTALSCOREinv,,0.02,0.00602859,28196,3.9086052,9.30E-05,0.01,0.04,0.05,0.00003418,0,0.00010804,0,0,4.031296
1, zcxcl12 ,392,zLE8_TOTALSCOREinv,,-0.02,0.00612205,27806,-3.897979,9.70E-05,-0.04,-0.01,0.05,0.00003418,0,0.0001128,0,0,4.012217
